rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
3,21,2.81981,0.749395,2.3306,4.99347,19.9855,983.58,0.434739,85.2902
4,21,2.83248,0.778651,2.33159,4.86667,20.4014,986.136,0.434642,85.1333
5,21,2.81979,0.807463,2.3545,4.91426,20.0169,983.066,0.43203,85.0734
6,21,2.8395,0.780494,2.3405,4.89219,20.3954,983.969,0.438547,85.1431
7,21,2.82369,0.785531,2.33505,4.91083,20.1652,983.222,0.435262,85.3272
8,21,2.80504,0.739828,2.3388,4.97699,19.9892,986.311,0.434433,85.3037
9,21,2.81608,0.786568,2.34759,4.9528,20.3873,982.392,0.431062,85.2224
10,21,2.83761,0.722687,2.34956,4.98553,20.0117,985.722,0.435055,84.9694
1,22,2.81459,0.436137,2.32488,4.95732,19.9498,980.343,0.439942,85.2313
2,22,2.82315,0.437189,2.34767,4.95018,20.2739,985.578,0.435136,85.2444
3,22,2.81817,0.452429,2.34598,4.99434,20.52,986.257,0.439394,85.3305
4,22,2.80925,0.449822,2.32803,4.86379,19.9669,983.252,0.437001,85.0243
5,22,2.82585,0.442963,2.3538,4.87764,20.3028,983.221,0.436017,85.0742
6,22,2.81272,0.473773,2.33278,5.02269,19.9835,983.122,0.431969,85.0068
7,22,2.82616,0.484866,2.3647,4.91194,20.0058,984.568,0.437153,85.0591
8,22,2.81706,0.488689,2.34019,4.90234,20.1231,984.929,0.437374,85.0123
9,22,2.81066,0.428871,2.34155,4.86459,20.2012,984.467,0.435577,84.9406
10,22,2.81162,0.486238,2.35102,5.02311,20.0072,982.978,0.436799,84.9556
1,23,2.83281,1.21391,2.35853,4.9389,19.7014,979.914,0.435479,85.0544
2,23,2.82472,1.28161,2.3691,4.96051,20.1871,983.409,0.437206,85.1788
3,23,2.84054,1.23081,2.35523,4.85782,20.0444,980.629,0.43506,85.0607
4,23,2.83687,1.21854,2.32903,4.97102,19.9888,980.583,0.43692,85.1469
5,23,2.81735,1.20583,2.36248,4.91973,20.2769,980.924,0.439271,85.261
6,23,2.81243,1.17524,2.35157,4.97539,19.7815,985.971,0.439635,84.8886
7,23,2.82385,1.13152,2.39541,4.85885,19.842,985.996,0.438184,84.6681
8,23,2.82754,1.21278,2.35723,5.05848,20.141,985.392,0.436194,85.1404
9,23,2.8184,1.25004,2.3138,4.98805,20.3354,981.977,0.436091,85.0694
10,23,2.82156,1.21751,2.35927,4.86963,20.4515,979.685,0.438626,84.7919
1,24,2.82034,0.757262,2.33397,4.89482,19.8222,978.883,0.438953,84.718
2,24,2.81432,0.770669,2.30068,4.94026,19.9484,986.118,0.436201,84.9015
3,24,2.82312,0.745554,2.34499,4.91218,20.2838,985.201,0.437765,84.8797
4,24,2.81493,0.750594,2.3157,4.89506,20.291,985.043,0.435623,85.1095
5,24,2.82294,0.826474,2.36466,4.91029,19.9201,985.287,0.436404,84.9704
6,24,2.82271,0.737208,2.31072,4.87032,20.0399,983.495,0.43488,84.7697
7,24,2.81315,0.76289,2.3314,5.03158,19.8481,982.14,0.433228,84.8712
8,24,2.81408,0.739572,2.28843,4.98226,20.0107,985.852,0.434271,84.9631
9,24,2.81773,0.778445,2.32179,4.95074,20.0743,981.783,0.436874,84.9455
10,24,2.82381,0.757228,2.34223,4.83072,19.6739,985.445,0.436506,84.8876
1,25,2.8182,0.678053,2.33207,4.93946,20.4022,983.943,0.437238,85.2957
2,25,2.8232,0.627779,2.32712,5.00902,20.083,981.981,0.440662,84.8482
3,25,2.83748,0.655497,2.30799,4.98902,19.9727,987.137,0.437966,84.965
4,25,2.8252,0.627763,2.35181,4.87707,20.3789,983.693,0.438057,85.058
5,25,2.81225,0.635816,2.30763,4.95188,19.9565,984.624,0.433002,85.2453
6,25,2.82828,0.637732,2.35194,4.95461,20.1846,981.021,0.436939,85.0117
7,25,2.81549,0.646633,2.32203,4.97722,19.9185,987.275,0.441021,85.106
8,25,2.81316,0.63441,2.34878,4.98606,20.1098,986.868,0.44094,85.0664
9,25,2.8288,0.626719,2.33676,4.94354,20.2973,984.163,0.440978,85.28
10,25,2.824,0.628802,2.31998,4.92429,19.9592,983.836,0.436013,84.8542
1,26,2.82073,0.581036,2.3146,4.89005,20.0765,983.171,0.437619,85.2283
2,26,2.8187,0.552186,2.35105,4.95928,19.6445,982.606,0.430288,85.3088
3,26,2.81221,0.529866,2.32144,4.92421,19.9167,986.631,0.435695,85.1122
4,26,2.81655,0.565011,2.35537,4.97066,19.7362,981.334,0.439599,85.2059
5,26,2.81023,0.528942,2.31787,4.97518,20.5766,982.799,0.428707,85.0706
6,26,2.81756,0.546656,2.35843,5.00254,19.7577,985.118,0.436131,85.0905
7,26,2.81971,0.565981,2.36836,4.85246,20.1899,983.305,0.433286,84.7631
8,26,2.80957,0.529776,2.34594,4.88819,20.0929,985.904,0.433042,84.786
