rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
10,20,2.81259,0.470251,2.3478,4.90725,19.8608,981.539,0.436865,84.9407
1,21,2.82663,0.741758,2.33257,4.97349,20.1715,984.619,0.439188,84.9849
2,21,2.81436,0.766872,2.34356,4.95757,19.866,983.55,0.431395,85.2959
3,21,2.81179,0.782241,2.327,4.92661,19.9768,983.93,0.439174,85.2553
4,21,2.83487,0.757266,2.34295,4.85003,20.016,984.664,0.436498,85.2397
5,21,2.81967,0.774862,2.34043,4.99316,19.9495,982.204,0.440482,85.1111
6,21,2.8153,0.746664,2.34327,5.01076,19.9684,983.3,0.4374,85.2781
7,21,2.8176,0.781809,2.34448,4.94102,20.0681,982.716,0.438234,85.348
8,21,2.81373,0.710938,2.32648,4.89425,19.7869,985.71,0.436592,85.226
9,21,2.82874,0.787079,2.32817,4.95981,19.8089,985.327,0.430448,84.89
10,21,2.81606,0.774472,2.34677,4.99895,19.9266,985.573,0.437676,85.1076
1,22,2.81414,0.46513,2.34443,4.92775,19.6552,981.617,0.44068,85.2033
2,22,2.81193,0.484155,2.34373,4.99912,19.9753,985.752,0.437687,85.4447
3,22,2.82723,0.519317,2.35207,4.93747,20.103,985.34,0.442489,85.2987
4,22,2.81405,0.470789,2.32792,4.94066,20.3555,984.161,0.435501,85.1384
5,22,2.80597,0.48426,2.32561,4.95355,20.1076,980.115,0.437644,85.0621
6,22,2.81203,0.462726,2.33315,5.00833,20.0283,982.685,0.438732,85.189
7,22,2.82424,0.491096,2.35835,4.94624,19.4487,984.336,0.439179,85.3769
8,22,2.8111,0.488097,2.34289,4.90581,20.0244,984.054,0.43858,85.0769
9,22,2.80902,0.479074,2.35498,4.94166,19.7593,983.149,0.439079,85.0885
10,22,2.81352,0.48261,2.3346,4.95834,19.8336,981.838,0.436962,84.9962
1,23,2.82507,1.25489,2.34838,4.94883,19.5992,980.595,0.437944,85.0412
2,23,2.81939,1.23835,2.3592,4.87608,20.3403,981.915,0.442001,85.0344
3,23,2.82849,1.22357,2.35231,4.89757,20.1762,980.321,0.437111,85.15
4,23,2.83084,1.19748,2.33396,4.95655,19.6047,981.085,0.437898,85.0684
5,23,2.81702,1.21665,2.35566,4.95464,19.9365,981.018,0.439651,84.968
6,23,2.81041,1.20586,2.32913,4.9653,20.2765,981.638,0.441328,85.0341
7,23,2.80232,1.11375,2.37682,4.97973,19.794,984.694,0.441168,84.8439
8,23,2.82409,1.19022,2.34809,5.01688,20.0602,983.369,0.436446,85.1372
9,23,2.81656,1.25504,2.33285,4.92269,20.2408,982.606,0.439194,85.0825
10,23,2.8197,1.16478,2.3315,4.98967,20.3237,980.776,0.438438,85.0674
1,24,2.81695,0.764373,2.36054,4.936,19.6166,981.124,0.440444,84.9092
2,24,2.80068,0.749414,2.32401,4.95404,20.0569,985.466,0.437891,84.8001
3,24,2.81695,0.742804,2.33045,4.95727,20.1951,983.881,0.437956,85.0565
4,24,2.80775,0.749576,2.32168,4.94762,20.0346,982.691,0.437704,85.4645
5,24,2.81415,0.724245,2.3609,4.89047,20.5602,982.081,0.438402,85.3393
6,24,2.81126,0.73915,2.32792,4.86809,20.0971,982.739,0.436477,84.9039
7,24,2.82125,0.734156,2.32461,4.91357,19.7381,980.37,0.438557,85.0167
8,24,2.81499,0.764424,2.32297,5.01761,19.9937,984.495,0.435517,85.0121
9,24,2.81998,0.761614,2.33199,5.01944,19.6428,981.127,0.439122,85.024
10,24,2.81801,0.747119,2.34032,4.89845,19.6056,985.041,0.437383,84.8291
1,25,2.81339,0.673764,2.32883,4.95164,20.3268,982.378,0.437218,85.3842
2,25,2.81651,0.643745,2.34759,4.98093,20.2304,981.826,0.441044,85.2287
3,25,2.81601,0.663034,2.29934,4.95594,19.9175,985.557,0.437663,84.7996
4,25,2.81632,0.643041,2.33587,4.88731,20.5209,981.454,0.442928,85.192
5,25,2.81527,0.653427,2.34037,5.07427,19.9322,981.823,0.436218,85.1619
6,25,2.81971,0.637359,2.34821,4.95822,20.1832,981.647,0.439336,85.2606
