rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
2,31,2.81978,0.858177,2.34107,5.12095,20.0192,983.469,0.433318,85.0365
3,31,2.80144,0.833159,2.34107,4.9385,19.8205,984.513,0.43648,85.0412
4,31,2.8076,0.818838,2.34107,5.0798,20.0629,985.241,0.435563,84.6645
5,31,2.82087,0.785481,2.34107,5.04973,20.0099,985.063,0.436829,84.989
6,31,2.82985,0.838389,2.34107,5.02284,20.1437,986.479,0.431132,84.7512
7,31,2.82108,0.79444,2.34107,4.97429,20.228,983.906,0.437034,84.8188
8,31,2.82146,0.808165,2.34107,4.97605,20.0517,982.845,0.434378,84.8159
9,31,2.81907,0.818331,2.34107,5.04634,20.0791,985.345,0.439445,85.0682
10,31,2.81664,0.793171,2.34107,4.94511,20.2075,986.399,0.435167,84.8082
1,32,2.81093,0.342884,2.34107,4.97865,20.1321,980.955,0.430457,85.0331
2,32,2.80719,0.314276,2.34107,5.00888,20.0861,981.451,0.435846,85.0498
3,32,2.81913,0.330001,2.34107,4.95116,19.8158,984.052,0.432803,84.8863
4,32,2.83269,0.328789,2.34107,5.01491,19.9502,984.76,0.433172,85.1939
5,32,2.81794,0.32651,2.34107,4.99305,20.1134,983.832,0.433309,84.945
6,32,2.82639,0.343898,2.34107,4.92752,19.9968,982.685,0.438572,85.1606
7,32,2.81892,0.316775,2.34107,4.94874,20.4304,981.172,0.433772,85.248
8,32,2.81941,0.317371,2.34107,4.8727,20.1188,982.025,0.4393,85.348
9,32,2.82393,0.34508,2.34107,5.02714,20.0384,984.002,0.434556,84.9566
10,32,2.81335,0.342969,2.34107,4.98494,20.5302,980.813,0.435155,85.0594
1,33,2.79392,0.7336,2.34107,4.98818,19.8014,983.032,0.438416,84.9387
2,33,2.82292,0.765572,2.34107,4.88914,20.3674,981.548,0.437603,85.0491
3,33,2.80822,0.775418,2.34107,5.06922,19.7151,983.946,0.436248,84.9934
